RSSD9001,RSSD9010,RSSD9348,RSSD9999
2696555,CTBC BK CO NY BR,0,20200331
2697963,CITY FIRST BK OF DC NA,2697954,20200331
2700984,WEX BK,0,20200331
2702764,COMMUNITY BK OELWEIN,1204887,20200331
2705112,CHARTER BK,2646037,20200331
2705895,METROPOLITAN CMRL BK,2820211,20200331
2708122,VIRGINIA NB,4517261,20200331
2710554,HILLSBORO BK,0,20200331
2713920,STIFEL TC NA,3063622,20200331
2716088,RESOURCE BK,3136405,20200331
2716828,PREMIER BK OF AR,3123339,20200331
2717012,PACIFIC MERC BK,2869733,20200331
2718596,FIRST TR BK IL,3249109,20200331
2719810,CHICAGO TC NA,2260406,20200331
2723376,CLEARPOINT FED B&TC,0,20200331
2724766,COMMUNITY BK OF MEMPHIS,1097995,20200331
2726050,FIRST CENTRAL BK MCCOOK,1050495,20200331
2728661,GRANDSOUTH BK,2929833,20200331
2728746,HOME FED BK OF HOLLYWOOD,3838259,20200331
2729677,NATIONWIDE TC FSB,0,20200331
2730431,ENTERPRISE BK,2730048,20200331
2732565,PEOPLES SVG BK,2732574,20200331
2733263,AMERICAN B&TC NA,1138610,20200331
2734729,AMERICAN BUS BK,0,20200331
2735137,FREEDOM FNCL BK,2734439,20200331
2735146,TIAA FSB,3792687,20200331
2735324,COMMUNITY SHORES BK,2735333,20200331
2736219,DBA TAB BANK,4748766,20200331
2736291,POPULAR BK,1129382,20200331
2736451,NEW PEOPLES BK,3049617,20200331
2736714,MISSION BK,3108082,20200331
2737980,NORTHPOINTE BK,2737814,20200331
2743244,RED RIVER BK,2743235,20200331
2744782,UNION BK,0,20200331
2745426,LEGENDS BK,3100349,20200331
2745529,THRIVENT TR CO,0,20200331
2746245,COMMERCE BK,3135435,20200331
2746263,FIRSTCAPITAL BK OF TX NA,3121344,20200331
2747279,SETTLERS BK,2747288,20200331
2747466,EXCHANGE BK OF NORTHEAST MO,1097173,20200331
2747587,NBKC BK,2772990,20200331
2748502,SYNERGY BK,2748490,20200331
2749059,BOUNDARY WATERS BK,0,20200331
2753917,IDAHO TR BK,3439713,20200331
2754222,NEW REPUBLIC SVG BK,0,20200331
2754389,LINKBANK,5272361,20200331
2756730,COMMERCIAL CAP BK,2757111,20200331
2756767,SUNSET BK & SVGS,2756776,20200331
2756909,CONNECTICUT CMNTY BK NA,2863946,20200331
2757205,MVB BK INC,3211601,20200331
2758024,LANDMARK CMNTY BK,0,20200331
2758613,FIRST INTERNET BK IN,3393178,20200331
2759629,FIRST NB HEREFORD,2759601,20200331
2760102,PEDESTAL BK,2909554,20200331
2760232,VILLAGE BK,3251027,20200331
2764212,PARKE BK,3347292,20200331
2765602,FIRST CITRUS BK,3547841,20200331
2769570,PETIT JEAN ST BK,2877402,20200331
2769954,NORTH GA NB,2908650,20200331
2771694,FIRST HOME BK,2881650,20200331
2774707,ITS BK,0,20200331
2775151,AB&T,2775142,20200331
2775179,COMMUNITY FIRST BK,2775160,20200331
2775692,COMMUNITY BK,2774305,20200331
2785477,ASIAN BK,2785459,20200331
2785646,OLD MO BK,2816803,20200331
2787770,BANK OF THE JAMES,3217032,20200331
2788656,LONE STAR CAP BK NA,0,20200331
2791085,SUNSTATE BK,0,20200331
2791517,STATE BK,1137453,20200331
2793593,SOUTHERN BK OF TN,0,20200331
2794732,OPTUS BK,3334489,20200331
2796277,PHILADELPHIA TC,0,20200331
2797162,SAUK VALLEY B&TC,3093919,20200331
2797210,OLD POINT TR & FS NA,1076673,20200331
2797359,FIRST CENTRAL SVG BK,0,20200331
2797724,TOWNEBANK,0,20200331
2800491,HEARTLAND NB,2800482,20200331
2805535,FIRST SECURE CMNTY BK,2805544,20200331
2805928,MADISON CTY CMNTY BK,3619702,20200331
2806635,YAMPA VALLEY BK,2942869,20200331
2806840,WYOMING CMNTY BK,2910970,20200331
2806877,FEDERAL SVGS BK,4267463,20200331
2807173,COMMERCE CMNTY BK,2806662,20200331
2808602,CAPITAL BANK NA,2808590,20200331
2809373,NATIONAL ADVIS TC,0,20200331
2809597,BANCO DE CREDITO E INV MIA BR,0,20200331
2811086,PREFERRED BK,2939319,20200331
2815879,GREAT AMER BK,3385137,20200331
2819167,FARM BUREAU BK FSB,3818822,20200331
2819242,MURRAY BK,3832592,20200331
2820604,MILLENNIUM BK,5216570,20200331
2823221,GEORGIA CMNTY BK,1245581,20200331
2826017,GLENMEDE TC NA,0,20200331
2826062,BANK SINOPAC LA BR,0,20200331
2826316,CENTRAL BK OF OK,1094314,20200331
2833882,NEW MILLENNIUM BK,5011832,20200331
2834759,EVERGREEN BK GRP,3477425,20200331
2835103,FREEDOM BK OF SOUTHERN MO,3216754,20200331
2836306,BUCKEYE CMNTY BK,2836294,20200331
2838207,SEATTLE BK,0,20200331
2839053,OLD MISSION BK,2839044,20200331
2839790,FIRST RELIANCE BK,3070312,20200331
2845755,FLAGLER BK,4899967,20200331
2845782,BESSEMER TC OF CA NA,1246159,20200331
2847085,SOUTHERN ILLINOIS BK,0,20200331
2847142,COGENT BK,3458040,20200331
2849285,BANKVISTA,3368185,20200331
2849463,FIRST CAP BK,3836385,20200331
2849801,SOUTHERN FIRST BK,2849799,20200331
2850722,BMW BK OF NORTH AMER,0,20200331
2850768,CORNERSTONE BK,3831513,20200331
2851804,PNC CAP LEASING LLC,1069778,20200331
2854494,CALWEST BK,3188860,20200331
2855866,FOUR CORNERS CMNTY BK,0,20200331
2855978,LEADERS BK,2856014,20200331
2856948,CLS BK INTL,3076444,20200331
2857600,OAK BK,2857598,20200331
2858492,FREEDOM BK,3575787,20200331
2858960,BANCORP BK,2858951,20200331
2860039,COMMUNITY BK OF THE S,3450530,20200331
2860271,CROWN BK,2860262,20200331
2860459,AUTO CLUB TR FSB,4265508,20200331
2861317,BRANSON BK,2861812,20200331
2867337,FIVE STAR BK,3162927,20200331
2869162,AMERICAN CMNTY B&T,3035049,20200331
2871099,TRISTAR BK,3442795,20200331
2871558,AMERICAN CMNTY BK,4111584,20200331
2877345,INSBANK,2877336,20200331
2877484,ALAMERICA BK,3047583,20200331
2877831,BANK OF BROOKHAVEN,4361923,20200331
2877840,FIRST IC BK,3589980,20200331
2880019,FINWISE BK,3157549,20200331
2881445,MASSMUTUAL TC,0,20200331
2882983,CITIZENS FIRST BK,3070013,20200331
2883971,WESTERN HERITAGE BK,2883962,20200331
2887399,CENTERBANK,4415693,20200331
2889227,ALPINE CAP BK,0,20200331
2896216,FLORIDA BUS BK,3488234,20200331
2897633,HOMETOWN BANK OF CORBIN INC,2955300,20200331
2901558,CHAMPION BK,0,20200331
2903123,BANK OF OAK RIDGE,3587427,20200331
2905761,TWIN CITY BK,3289477,20200331
2907019,COMMUNITY FIRST NB,2948517,20200331
2907439,CALIFORNIA FIRST NB,2907381,20200331
2909330,AIG FSB,0,20200331
2912518,INTESA SANPAOLO SPA NY BR,0,20200331
2912750,SECURITY NAT TR CO,0,20200331
2913702,BANK OF FRANKLIN CTY,2913711,20200331
2913887,SELECT B&TC,3207659,20200331
2914268,FIDELITY PERSONAL TR CO FSB,0,20200331
2914727,UNITED NB,0,20200331
2915126,CHEAHA BK,2915117,20200331
2915461,NORTH ST BK,3109070,20200331
2916534,MY SAFRA BK FSB,0,20200331
2916963,US BK TR NA,1119794,20200331
2917184,NEW FRONTIER BK,1097173,20200331
2917317,AXOS BK,3814310,20200331
2919423,CANYON CMNTY BK NA,4842329,20200331
2919898,AMERICAN BK&TR CO,1119404,20200331
2920287,CENTURY BK OF KY,3097458,20200331
2920773,1ST COLONIAL CMNTY BK,3118513,20200331
2921211,CENTURY BK OF GA,3236640,20200331
2921622,CITIZENS BK OF CUMBERLAND CTY,3110012,20200331
2921659,CAPITAL B&TC,0,20200331
2924128,UNIFIED TC NA,0,20200331
2925620,CHINO CMRL BK NA,3441275,20200331
2925666,PINNACLE BK,2925657,20200331
2929392,CORNERSTONE NB&TC,2929383,20200331
2929851,E SUN CMRL BK LOS ANGELES BR,0,20200331
2938198,NORTHBROOK B&TC NA,2260406,20200331
2938769,OXFORD UNIVERSITY BK,3260551,20200331
2939001,CENTURY BK OF FL,3492790,20200331
2939391,PEOPLES BK,4639435,20200331
2941068,NICOLET NB,3103603,20200331
2942690,SIGNATURE BK,0,20200331
2942823,UNITED BK OF EL PASO DEL NORTE,4877031,20200331
2943615,COMMUNITY BK PICKENS CTY,3180408,20200331
2947556,FIRST ELECTRONIC BK,0,20200331
2948058,FIRST CMRL BK,3374935,20200331
2948423,BANK OF CLOVIS,3324387,20200331
2949970,UNITED TR BK,3848566,20200331
2953418,OPTIMUMBANK,3251661,20200331
2954059,BCB CMNTY BK,3170539,20200331
2954497,WILLAMETTE VALLEY BK,3823198,20200331
2957014,AMERICAN ST B&TC,1066441,20200331
2958972,NORTHSTAR BK,2958990,20200331
2960555,AMERICAN HERITAGE BK,4665265,20200331
2960788,WHEATON COLLEGE TC NA,0,20200331
2963266,FIRST CAROLINA BK,4346706,20200331
2963275,MISSION BK,3392443,20200331
2963547,LANDMARK CMNTY BK,3734762,20200331
2963864,TRADITIONS FIRST BK,0,20200331
2967796,PEOPLES BK OF MIDDLE TN,0,20200331
2970657,SCHAUMBURG B&TC NA,2260406,20200331
2972044,NATIONAL BK EGYPT NY BR,0,20200331
2973041,FIRST CMNTY TR NA,0,20200331
2973386,SEI PRIVATE TC,0,20200331
2980209,BARCLAYS BK DE,1231418,20200331
2986407,WESTFIELD BK FSB,3828661,20200331
2989006,GUARDIAN BK,1493636,20200331
2992501,CORNERSTONE BK,3839920,20200331
2992547,JOHN DEERE FNCL FSB,1277313,20200331
2997216,COMMUNITY BK,5113857,20200331
2997748,FIRST CENTURY BK NA,2997739,20200331
2998576,CELTIC BK CORP,0,20200331
3005097,COMMUNITY BK MO,3005248,20200331
3010000,MARINERS BK,3227947,20200331
3010363,BANKCDA,3780938,20200331
3013823,CRESCOM BK,2507790,20200331
3015939,AMG NAT TR BK,3583700,20200331
3016347,GA BKG CO,3016338,20200331
3017081,NORTHWESTERN MUT WEALTH MGMT,0,20200331
3019982,FREEDOM BK OF VIRGINIA,0,20200331
3020447,FARMERS BK,3020438,20200331
3022076,BEACH CMNTY BK,0,20200331
3022610,FLATIRONS BK,3700936,20200331
3025929,GOGEBIC RANGE BK,3025910,20200331
3027763,CORNERSTONE BK,3027754,20200331
3028902,PREMIER VALLEY BK,1206546,20200331
3029253,EVERENCE TC,0,20200331
3029589,CEDAR RAPIDS B&TC,2125813,20200331
3032833,CHEYENNE ST BK,0,20200331
3034257,FIRST CMNTY BK OF CENT AL,3034248,20200331
3034695,MAIN ST BK CORP,3178900,20200331
3039636,MISSION VALLEY BK,3364600,20200331
3040418,COMMUNITY FSB,3793125,20200331
3041358,FIRST CMRC BK,3123366,20200331
3042234,BANK OF BRENHAM NA,2112439,20200331
3045383,VANGUARD NAT TC NA,0,20200331
3045824,GOVERNOR & CO BK IR STAMFOR BR,0,20200331
3047659,DOGWOOD ST BK,4899640,20200331
3048487,1ST BK YUMA,3559844,20200331
3049635,DOUGLAS NB,3049626,20200331
3049729,PLUS INTL BK,0,20200331
3050369,USB EUROPEAN HOLDS CO,1119794,20200331
3051432,FREEDOM NB,1985131,20200331
3052813,COMMERCEWEST BK,0,20200331
3057470,BANCO DE BOGOTA SA MIAMI AGY,0,20200331
3057818,APOLLO BK,4020994,20200331
3058114,COUNTRY CLUB TC NA,1053496,20200331
3066025,GOLDMAN SACHS TC NA,2380443,20200331
3067929,TOWN & CNTRY BK,1057113,20200331
3068579,EMBASSY BK FOR THE LEHIGH VALL,3806511,20200331
3070545,UNITED CMMTY BK OF WEST KY,3260216,20200331
3075474,FIRST CHATHAM BK,3031902,20200331
3076220,STIFEL BK,3063622,20200331
3076248,STIFEL B&T,3063622,20200331
3076453,BANK OF SOUTHERN CA NA,0,20200331
3076604,SIGNATURE BK NA,3076592,20200331
3089752,SECURIAN TC NA,0,20200331
3090833,DRAKE BK,3090842,20200331
3102893,WASHINGTON BUS BK,0,20200331
3103591,UNITED B&TC NA,1202258,20200331
3109043,BANKWELL BK,3553815,20200331
3109146,LEADER BK NA,3439236,20200331
3110197,SOUTHEAST BK,3808131,20200331
3116519,AMERICAN EAGLE BK,3116498,20200331
3120646,PATRIOT BK,1135374,20200331
3120897,HERITAGE BK,3120310,20200331
3121072,ENERBANK USA,0,20200331
3121308,COMMUNITY NB,0,20200331
3122994,SANIBEL CAPTIVA CMNTY BK,0,20200331
3125315,HIGHLANDS CMNTY BK,0,20200331
3125557,OREGON COAST BK,3392881,20200331
3128923,BANK OF LINCOLN CTY,5140312,20200331
3131400,COMMERCE BK OF AZ,3254363,20200331
3133570,EAGLE CMNTY BK,3133561,20200331
3134399,CAPITAL BK TX,0,20200331
3134698,BANK OF CMRC,3144295,20200331
3135631,BANCO DE CREDITO MIAMI AGY,0,20200331
3138146,WESTERN ALLI BK,2349815,20200331
3139321,COMMUNITY BK OWATONNA,3139312,20200331
3140822,LIBERTY NB,3137701,20200331
3141726,FORCHT BK NA,3446346,20200331
3145797,YORK TRADITIONS BK,0,20200331
3146150,US CENTURY BK,0,20200331
3148613,COMMERCE NB&TC,3148622,20200331
3150205,WORTHINGTON NB,0,20200331
3150447,CHARLES SCHWAB BK SSB,1026632,20200331
3151417,MAPLE BK,3151426,20200331
3152094,BNP PARIBAS FORTIS NY BR,0,20200331
3153233,METROPOLITAN CAP B&TC,3153224,20200331
3153297,FIRST CMRC BK,3465909,20200331
3153345,VICTORY CMNTY BK,5045417,20200331
3154780,HORIZON CMTY BK,3382985,20200331
3158546,FIRST WESTERN TR BK,3189906,20200331
3159262,CHINA CITIC BK INTL NY BR,0,20200331
3160978,INTEGRITY BK & TR,3184853,20200331
3165357,COMMUNITY FIRST BK IN,3921816,20200331
3166699,TOLLESON PRIV BK,3191712,20200331
3174920,CITIZENS B&TC,3439179,20200331
3177426,FIRST CAPITAL BK,3684746,20200331
3180136,INDEPENDENCE BK,0,20200331
3184228,FALCON NB,3184219,20200331
3185579,CLARION COUNTY COMMUNITY BK,0,20200331
3185896,TRINITY BK NA,0,20200331
3187395,WILLAMETTE CMNTY BK,0,20200331
3187612,ARIZONA BK & TR,1206546,20200331
3187630,CONGRESSIONAL BK,3391129,20200331
3189063,COMMERCIAL BK OF CALIFORNIA,2925406,20200331
3191963,BBVA BANCOMER SA HOUSTON AGY,0,20200331
3194638,SEACOAST CMRC BK,4735533,20200331
3194692,TRADITIONS BK,3194683,20200331
3199811,HERITAGE BK OF THE OZARKS,3199820,20200331
3202702,OPTUM BK,0,20200331
3203996,1ST EQT BK NW,3203987,20200331
3211937,TEXSTAR NB,4091819,20200331
3212149,UBS BK USA,4795461,20200331
3212402,PACIFIC CITY BK,3595084,20200331
3213333,COMMUNITY BK OF GA,3213324,20200331
3213735,FIRST FNCL TR ASSET MGMT CO NA,1102312,20200331
3214059,AVIDBANK,3680980,20200331
3216017,BEVERLY B&TC NA,2260406,20200331
3216316,AMERICAN CONTINENTAL BK,4842721,20200331
3217331,HOMETOWN BK OF AL,3451603,20200331
3217957,MAINSTREET CMNTY BK OF FLORIDA,0,20200331
3219269,MEMBERS TC,0,20200331
3220863,CONTINENTAL BK,3191459,20200331
3221468,VERITEX CMNTY BK,4105266,20200331
3223305,1ST ST BK,3223293,20200331
3223408,HOMELAND CMNTY BK,0,20200331
3223417,GATEWAY BK,3223396,20200331
3224302,FIRST SOUTHWEST BK,3228681,20200331
3224375,GOLDEN ST BK,4725589,20200331
3224478,HERITAGE CMNTY BK,0,20200331
3224580,COMENITY CAP BK,0,20200331
3228908,MEDALLION BK,0,20200331
3229642,AMERICAN INVESTORS BK & MTG,3802698,20200331
3229875,FIRST NAT TR CO,3005332,20200331
3232204,POPPY BK,3602245,20200331
3232370,FIRST NB OF DECATUR CTY,3232361,20200331
3235410,SANTA CRUZ CTY BK,0,20200331
3243282,SUMMIT BK,0,20200331
3247589,REDWOOD CAP BK,3552032,20200331
3248849,MAINSTREET BK,4977397,20200331
3253834,LAKEVIEW BK,3253825,20200331
3254297,BANK OF WALKER CTY,3569049,20200331
3262788,CEDARSTONE BK,4463126,20200331
3266825,AMERANT TR NA,1135972,20200331
3267738,VALLIANCE BK,3447400,20200331
3268173,EMIGRANT MERCANTILE BK,3212091,20200331
3268249,GREENE CTY CMRL BK,2728595,20200331
3270046,VISIONBANK,3270037,20200331
3271799,MERIDIAN BK,5033580,20200331
3271986,TIMBERLINE BK,3282713,20200331
3272956,AMERICAN CMRC BK NA,3272947,20200331
3274709,COASTAL STS BK,3274727,20200331
3276543,ALLIANCE BK TR CO,5216570,20200331
3277148,USB AMERS HOLDS CO,1119794,20200331
3277241,EMPIRE ST BK,3439610,20200331
3280625,PROVIDENCE B&TC,4656964,20200331
3281510,UNITED BUS BK,5069897,20200331
3282012,PEOPLESTRUST BK,3231373,20200331
3282692,FIRST SOUND BK,0,20200331
3282852,HOWARD BK,3386910,20200331
3284070,ALLY BK,1562859,20200331
3284397,BEAL BK USA,3818804,20200331
3284445,T BK NA,5077977,20200331
3284490,STERLING BK,3283587,20200331
3285246,FIRST ST BK,3285219,20200331
3285778,NANTAHALA BK & TR CO,0,20200331
3286999,BANK OF GRAND LAKE,4446521,20200331
3287660,TOYOTA FNCL SVG BK,0,20200331
3288452,PARAGON BK,4645324,20200331
3290240,TRUXTON TC,3925065,20200331
3293540,PACIFIC VALLEY BK,0,20200331
3296859,ONE WORLD BK,3311109,20200331
3297490,TEXAS BRAND BK,3345234,20200331
3302312,BANK OF SANTA CLARITA,0,20200331
3303298,CITIZENS BK NA,1132449,20200331
3303944,PACIFIC W BK,0,20200331
3303953,PIONEER CMRL BK,0,20200331
3306280,LEGACY NB,5070192,20200331
3306598,UNITED CITIZENS BK,3370085,20200331
3308529,BANK OF BOZEMAN,3308510,20200331
3308574,PARAMOUNT BK,5119363,20200331
3309393,1ST TR BK INC,0,20200331
3309571,PRIME ALLI BK,0,20200331
3310287,BESSEMER TR CO OF DE NA,1246159,20200331
3312124,VISIONBANK,4602000,20200331
3314043,FIRST RESOURCE BK,4974293,20200331
3314119,FREEDOM BK,3314100,20200331
3316739,SOUTHERN TR BK,3316720,20200331
3317192,1ST ADVAN BK,4526496,20200331
3317932,CONNECTONE BK,1048764,20200331
3320576,EH NB,0,20200331
3320781,TWO RIVERS B&TC,1947102,20200331
3322468,VERUS BK OF CMRC,4136439,20200331
3325759,SONABANK,3325740,20200331
3335301,PEOPLES B&TC OF CLINTON CTY,1426782,20200331
3337097,COMMONWEALTH BUS BK,5124938,20200331
3340725,QUONTIC BK,4098537,20200331
3340903,LEGACY ST BK,0,20200331
3341393,FLINT CMNTY BK,3341656,20200331
3342671,ANCHOR BK,0,20200331
3343146,SUMNER B&TC,0,20200331
3344321,TRADITION CAP BK,3344312,20200331
3345065,FREEDOM BK,4792974,20200331
3346268,SAVIBANK,5163898,20200331
3346633,EAGLE BK,3346624,20200331
3347603,ECLIPSE BK,1098620,20200331
3347911,AUSTIN CAP BK SSB,0,20200331
3348468,PEACH ST B&TC,5010479,20200331
3348888,SERVISFIRST BK,3635319,20200331
3349241,FIRST RESRC BK,0,20200331
3350658,FIRST VISION BK OF TN,4547286,20200331
3350724,SIGNATURE BK,3306589,20200331
3351440,MAIN ST BK,1495854,20200331
3353154,BMO HARRIS CENT NA,1231333,20200331
3353266,SOUTHERN B&TC,3353275,20200331
3354599,SAINT LOUIS BK,3449075,20200331
3356191,BRYANT BK,0,20200331
3357077,VISIONBANK,3357068,20200331
3357219,OPEN BK,4980409,20200331
3357385,BANK OF SF,0,20200331
3357620,HSBC TC DE NA,1857108,20200331
3357947,CONNECTIONS BK,4848246,20200331
3358270,HURON VALLEY ST BK,4859596,20200331
3366239,COMMERCE ST BK,3366220,20200331
3368635,PARADISE BK,4977342,20200331
3368925,SPRING BK,3368916,20200331
3370133,SUNRISE BK,5114368,20200331
3370357,VALLEY BK OF NV,0,20200331
3374234,RIVERLAND BK,3374243,20200331
3374382,TRIAD BK,3722376,20200331
3374403,BANK OF BELLEVILLE,4421564,20200331
3374412,OAKSTAR BK,3376452,20200331
3374841,BANCO DEL ESTADO D CHILE NY BR,0,20200331
3374878,FIRST CHOICE BK,5163003,20200331
3376733,LINCOLNWAY CMNTY BK,3802278,20200331
3377235,CENTRUST BK NA,4087894,20200331
3378773,BRIDGEWATER BK,3378764,20200331
3382547,DEPARTMENT STORES NB,1951350,20200331
3383665,FIRST MISSOURI ST BK,1491463,20200331
3384372,FORTUNEBANK,3384363,20200331
3384952,IDAHO FIRST BK,0,20200331
3385744,NOBLEBANK & TR,5109672,20200331
3386143,LIBERTY FIRST BK,0,20200331
3386264,FIRST GEN BK,0,20200331
3386536,SOUTHPOINT BK,4975049,20200331
3387140,UNITED REPUBLIC BK,1050495,20200331
3388165,NOAH BK,0,20200331
3388482,AMERICAN RIVIERA BK,0,20200331
3390337,CALIFORNIA BUS BK,0,20200331
3390627,SIGNATURE BK OF GA,0,20200331
3391718,BELMONT B&TC,3391727,20200331
3392975,FREEDOM BK,3404524,20200331
3393851,PUTNAM 1ST MERC BK,4815501,20200331
3394278,SALLIE MAE BK,0,20200331
3394380,CALIFORNIA INTL BK NA,0,20200331
3395293,TRIUMPH BK,3409994,20200331
3397233,SOLERA NB,3607549,20200331
3398623,FRESNO FIRST BK,4666280,20200331
3401970,FIRST BK,0,20200331
3402913,BANESCO USA,0,20200331
3404207,OLD PLANK TRAIL CMNTY BK NA,2260406,20200331
3404373,FIRST CMRC BK,0,20200331
3404467,FIRST NB MI,3404458,20200331
3404506,PROVIDENCE BK,5165070,20200331
3404999,FLAGSHIP BK,5406223,20200331
3407084,LCA BK CORP,0,20200331
3408728,B1BANK,3488850,20200331
3410141,BK OF LEXINGTON INC,1119404,20200331
3411773,FIRST FARMBANK,3521421,20200331
3412417,JONAH BK,3923342,20200331
3415463,RELIANT BK,3729562,20200331
3419416,JOHN MARSHALL BK,5039724,20200331
3425725,BEARTOOTH BK,1133781,20200331
3428258,DR BK,3958821,20200331
3429219,HERITAGE B&T,0,20200331
3435948,NORTHERN CA NB,0,20200331
3437148,FIRST FREEDOM BK,3807899,20200331
3437157,RIVER B&T,4422851,20200331
3437166,PATRIOT COMNTY BK,0,20200331
3437456,METRO CITY BK,4750086,20200331
3437483,SIGNATURE BK,3437492,20200331
3438958,RIVERBANK,3438967,20200331
3440803,GOLDEN VALLEY BK,0,20200331
3440830,TEXAS CITIZENS BK NA,4895606,20200331
3441677,ETRADE SAV BK,3412583,20200331
3444539,LEGACY BK OF FL,0,20200331
3445460,WESTERN STS BK,3550962,20200331
3445901,RIVER CITY BK,3923539,20200331
3446225,TABLE ROCK CMNTY BK,3446430,20200331
3446636,AQUESTA BK,4566232,20200331
3446784,COMMUNITY BK DE,0,20200331
3447576,AMERICAN MOMENTUM BK,3447567,20200331
3447772,OHANA PACIFIC BK,0,20200331
3447820,ESQUIRE BK NA,4267427,20200331
3448162,LONE STAR BK,0,20200331
3448425,COMMUNITY BK,1974630,20200331
3449066,INVESTAR BK NA,4090054,20200331
3451050,RIVER VALLEY CMNTY BK,5116353,20200331
3455227,PINNACLE BK,0,20200331
3459207,MOUNTAIN PACIFIC BK,5217483,20200331
3459216,TOWN CTR BK,0,20200331
3462458,WESTSIDE BK,0,20200331
3463875,AUSTIN CTY ST BK,4230216,20200331
3465226,CITYWIDE BKS,1206546,20200331
3465392,PEGASUS BK,1133286,20200331
3465459,ROYAL BK OF CANADA DAL AGY,0,20200331
3466988,FIRST BK OF GREENWICH,4894588,20200331
3468450,CENTRAL BK,3468478,20200331
3470097,BANK OF MT,3470088,20200331
3470154,US METRO BK,5397219,20200331
3470239,AMERIPRISE BK FSB,2433312,20200331
3470930,FRIENDLY HILLS BK,0,20200331
3472046,FRONTIER BK OF TX,4721291,20200331
3472859,NEWBANK,0,20200331
3475083,TRISTATE CAP BK,3475074,20200331
3476192,CARTER BK & TR,0,20200331
3479018,COMMUNITY BK,3554988,20200331
3480069,WEST VALLEY NB,3480050,20200331
3481703,SABAL PALM BK,4914918,20200331
3482045,EMBASSY NB,3482054,20200331
3482111,MRV BKS,3482102,20200331
3485215,TEXAS ADVAN CMNTY BK NA,0,20200331
3485420,CORNERSTONE CMNTY BK,4741011,20200331
3487433,MERCHANTS CMRL BK,0,20200331
3487518,SEASIDE NB&TC,3934562,20200331
3487947,UNIBANK,4125086,20200331
3488579,CENTRAL BK,1131611,20200331
3489035,PIEDMONT BK,3812035,20200331
3489071,LEWIS & CLARK BK,0,20200331
3490871,PACIFIC ENT BK,3490880,20200331
3517590,HYPERION BK,0,20200331
3529315,EDWARD JONES TC,0,20200331
3531176,SOUTHERN INDEP BK,4297527,20200331
3532641,SMARTBANK,1131497,20200331
3535848,ACCESSBANK TX,4556381,20200331
3537897,COMMENCEMENT BK,0,20200331
3538009,PLATINUM BK,3537990,20200331
3540310,COVENANT BK,4932529,20200331
3545258,CALPRIVATE BK,4907219,20200331
3546862,PACIFIC ALLI BK,0,20200331
3547131,FINEMARK NB&TC,3547159,20200331
3547896,MILLENNIUM BK,3547887,20200331
3548567,BANK OF SAN ANTONIO,3593286,20200331
3548763,PEOPLEFIRST BK,0,20200331
3555248,FIRST SCTY BK NV,0,20200331
3555695,ATLANTIC CAP BK NA,3555686,20200331
3559714,AMERICAN EAGLE BK CHICAGO,3116498,20200331
3561771,GLOBAL BK,0,20200331
3567269,SELECT BK,4488857,20200331
3579589,ALLEGIANCE BK,3744239,20200331
3580334,BLACKRIDGEBANK,1127650,20200331
3588312,BANK OF CENT FL,4974453,20200331
3588424,WATERFORD BK NA,3588415,20200331
3591004,REDSTONE BK,1064652,20200331
3591282,FIRST FL INTEGRITY BK,4360113,20200331
3592047,GOLDWATER BK NA,0,20200331
3592609,MIDCOAST COMM BK,4144265,20200331
